file_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
FFA-W2-152_270,28.3007,31.6959,34.9018,37.9134,40.4763,42.9044,45.2022,47.1858,49.0649,51.1522,53.181,55.3502,57.6346,59.9878,62.1466,63.1533,62.1188,59.8448,57.8069,55.9137,54.8451,54.2905,53.4896,51.9406,50.2702,48.5149,46.6562,44.8633,43.0002,40.8353,38.7607
FFA-W2-152_271,26.5443,30.06,33.3805,36.4999,39.154,41.6665,44.0411,46.0841,47.9982,50.0676,52.0366,54.1623,56.4431,58.7939,61.0039,62.6775,62.4201,60.3897,58.3513,56.5142,55.4684,54.7036,53.6335,51.9151,50.2439,48.4825,46.6031,44.7779,42.8703,40.6429,38.5014
FFA-W2-152_272,28.808,32.1691,35.3428,38.3247,40.8634,43.2696,45.5487,47.5194,49.3948,51.4952,53.5438,55.7225,58.0051,60.3595,62.4924,63.2669,61.991,59.7774,57.8465,56.1838,55.3486,54.6287,53.4464,51.6758,49.997,48.2227,46.3285,44.4889,42.5653,40.317,38.1517
FFA-W2-152_273,29.0827,32.4245,35.5797,38.5436,41.0665,43.4574,45.7218,47.6805,49.5486,51.6515,53.7083,55.8915,58.1747,60.5333,62.6428,63.2866,61.8534,59.5826,57.5134,55.5366,54.3635,53.8755,53.2488,51.899,50.2271,48.4729,46.6258,44.8527,43.0184,40.8954,38.8668
FFA-W2-152_274,27.8828,31.3075,34.5418,37.5808,40.1676,42.6187,44.9385,46.9401,48.8309,50.9161,52.932,55.0918,57.3745,59.7235,61.8968,63.0855,62.2729,60.0768,58.1686,56.5676,55.6894,54.8135,53.4186,51.6343,49.9542,48.1706,46.2579,44.3922,42.4342,40.1384,37.9229
FFA-W2-152_275,27.0723,30.5515,33.8372,36.9236,39.5496,42.0358,44.386,46.4095,48.3106,50.3816,52.367,54.5072,56.7906,59.1418,61.3433,62.8393,62.3611,60.2046,58.1429,56.2299,55.1048,54.4541,53.5817,51.998,50.3294,48.5749,46.7124,44.9117,43.037,40.8557,38.7641
FFA-W2-152_276,26.2033,29.7424,33.0852,36.2255,38.8972,41.4261,43.8155,45.8701,47.792,49.8603,51.8186,53.9343,56.2132,58.5646,60.7776,62.5555,62.4334,60.4868,58.434,56.5805,55.5094,54.7287,53.6576,51.9426,50.272,48.5118,46.6335,44.809,42.9016,40.6742,38.5329
FFA-W2-152_277,27.253,30.7196,33.993,37.0677,39.6835,42.1597,44.5004,46.5158,48.4108,50.4808,52.4708,54.6153,56.8996,59.2518,61.4499,62.8798,62.3166,60.1003,57.9771,55.9113,54.5497,53.8988,53.2591,52.0065,50.3382,48.5863,46.7405,44.9671,43.1321,41.0097,38.9849
FFA-W2-152_278,26.9123,30.4026,33.6988,36.7952,39.4297,41.9238,44.2814,46.3108,48.2157,50.286,52.2664,54.4023,56.6851,59.0361,61.2408,62.7927,62.3826,60.2618,58.2088,56.3224,55.231,54.5435,53.6049,51.9674,50.2978,48.541,46.6728,44.8638,42.9779,40.7809,38.6724
FFA-W2-152_279,30.0501,33.3263,36.4195,39.3257,41.8006,44.1479,46.374,48.3068,50.1694,52.301,54.3932,56.5893,58.8693,61.2381,63.1691,63.4016,61.562,59.3519,57.3588,55.558,54.6628,54.2025,53.4004,51.8066,50.1316,48.3733,46.5136,44.7221,42.8617,40.6997,38.6256
FFA-W2-152_280,26.3745,29.9015,33.2329,36.3622,39.0245,41.5444,43.9253,45.973,47.8897,49.9572,51.9201,54.0408,56.3212,58.6729,60.8855,62.612,62.419,60.4177,58.3465,56.4424,55.3167,54.5955,53.6406,52.002,50.3333,48.5778,46.7098,44.8999,43.0119,40.8118,38.7001
FFA-W2-152_281,26.5319,30.0479,33.3684,36.4874,39.1406,41.6515,44.0239,46.064,47.9749,50.0405,52.0068,54.1317,56.4135,58.766,60.9783,62.6556,62.393,60.3301,58.2104,56.1848,54.8748,54.1971,53.4478,52.0462,50.3789,48.6278,46.776,44.991,43.138,40.9889,38.9342
FFA-W2-152_282,27.0874,30.5654,33.85,36.9352,39.5601,42.0451,44.3942,46.4165,48.3165,50.3868,52.3722,54.5127,56.7964,59.1478,61.3494,62.8399,62.3528,60.1848,58.1038,56.1451,54.9507,54.3177,53.5166,52.012,50.3438,48.5909,46.7339,44.9417,43.0788,40.9147,38.8425
FFA-W2-152_283,27.9177,31.3392,34.57,37.6051,40.1879,42.6344,44.9491,46.9455,48.8314,50.913,52.9284,55.0894,57.3738,59.7254,61.8999,63.0715,62.225,59.9724,57.9498,56.098,55.0764,54.4521,53.5404,51.9024,50.2309,48.4721,46.6039,44.7972,42.9154,40.7245,38.6219
FFA-W2-152_284,29.9278,33.2124,36.3134,39.227,41.7081,44.0609,46.2921,48.2282,50.0915,52.2194,54.3074,56.5021,58.7825,61.1492,63.1099,63.3933,61.6025,59.39,57.3987,55.6009,54.706,54.2304,53.4106,51.8045,50.1295,48.3705,46.5092,44.7153,42.8517,40.6854,38.6068
FFA-W2-152_285,30.9115,34.1294,37.1675,40.0224,42.4545,44.7627,46.9549,48.8658,50.7278,52.8892,55.0102,57.2129,59.4905,61.8604,63.5469,63.4256,61.2894,59.11,57.1382,55.3965,54.5965,54.1719,53.355,51.7331,50.0559,48.2963,46.4361,44.645,42.7852,40.623,38.5473
FFA-W2-152_286,27.5213,30.9701,34.227,37.2867,39.8904,42.3565,44.689,46.6994,48.5936,50.671,52.6729,54.8247,57.1084,59.4586,61.6465,62.9772,62.314,60.1127,58.1116,56.3205,55.3479,54.6306,53.5658,51.8399,50.1665,48.4018,46.5202,44.6944,42.7874,40.5614,38.421
FFA-W2-152_287,27.6356,31.0769,34.3269,37.3803,39.9791,42.4409,44.7701,46.7783,48.6722,50.7527,52.7594,54.9138,57.1969,59.5463,61.7293,63.0164,62.3096,60.1167,58.1642,56.4759,55.568,54.7598,53.5063,51.7263,50.0495,48.2746,46.3755,44.5268,42.5902,40.3236,38.1394
FFA-W2-152_288,27.8358,31.2636,34.5008,37.5424,40.1314,42.5843,44.9057,46.9083,48.7994,50.8835,52.8976,55.0565,57.3393,59.6885,61.8639,63.0715,62.2784,60.0792,58.1565,56.5263,55.6431,54.7938,53.4473,51.6637,49.9847,48.2042,46.2962,44.4367,42.4863,40.2011,37.9968
FFA-W2-152_289,26.7035,30.2076,33.5168,36.6249,39.2687,41.7709,44.1348,46.1681,48.074,50.139,52.11,54.2395,56.5222,58.8749,61.0854,62.7069,62.3708,60.2544,58.1066,56.005,54.5725,53.8568,53.2247,52.0337,50.3721,48.621,46.7773,45.0063,43.1746,41.0575,39.0396
FFA-W2-152_290,26.7121,30.2163,33.5259,36.6351,39.2806,41.7852,44.1527,46.1901,48.1007,50.1712,52.1456,54.2761,56.5576,58.908,61.1155,62.7349,62.4106,60.3449,58.3167,56.4956,55.4693,54.7051,53.6202,51.8926,50.2207,48.4579,46.5766,44.7493,42.8391,40.6082,38.4629
FFA-W2-152_291,33.0363,36.1116,39.0155,41.7464,44.0761,46.2922,48.4078,50.2814,52.1691,54.4197,56.5966,58.802,61.0791,63.3756,64.203,63.1273,60.6942,58.6584,56.9201,55.7023,55.1873,54.4636,53.027,51.2393,49.5459,47.7536,45.842,43.9863,42.0439,39.7672,37.5655
FFA-W2-152_292,28.423,31.8101,35.0082,38.0127,40.5699,42.9928,45.2863,47.267,49.1454,51.2359,53.2697,55.4414,57.7254,60.0786,62.2313,63.184,62.093,59.8346,57.8304,56.0122,55.0455,54.4391,53.5114,51.8521,50.1789,48.4181,46.5476,44.7387,42.8547,40.6606,38.5541
FFA-W2-152_293,32.7427,35.8373,38.7592,41.5063,43.849,46.0763,48.2001,50.0755,51.9556,54.1919,56.3625,58.5687,60.8456,63.1581,64.125,63.1901,60.7228,58.601,56.6899,55.1288,54.5535,54.1591,53.2512,51.5484,49.8663,48.1033,46.2398,44.4455,42.5808,40.4092,38.3197
FFA-W2-152_294,28.2162,31.617,34.828,37.8442,40.4108,42.8419,45.1419,47.1266,49.0053,51.0891,53.1138,55.281,57.5658,59.9194,62.0827,63.1251,62.1234,59.8236,57.7254,55.6924,54.4081,53.8404,53.2261,51.9503,50.2802,48.527,46.6812,44.9096,43.0774,40.9586,38.9365
FFA-W2-152_295,28.9022,32.2566,35.4239,38.3995,40.9326,43.3334,45.6072,47.5736,49.4463,51.5474,53.5988,55.7793,58.0623,60.4182,62.5447,63.2738,61.943,59.709,57.7296,55.9602,55.0602,54.4551,53.4822,51.7874,50.112,48.348,46.4728,44.6586,42.768,40.5649,38.448
FFA-W2-152_296,26.8273,30.323,33.6241,36.7247,39.3623,41.8586,44.2174,46.2467,48.1502,50.2163,52.1916,54.3246,56.6078,58.9602,61.1684,62.7486,62.3627,60.2223,58.0837,55.9986,54.5963,53.9037,53.2585,52.0301,50.364,48.6129,46.7677,44.9947,43.16,41.0383,39.0149
FFA-W2-152_297,28.0497,31.4619,34.6837,37.7101,40.2853,42.7242,45.0315,47.0216,48.903,50.9843,53.003,55.1667,57.4516,59.8045,61.9749,63.0894,62.1699,59.8773,57.7856,55.7688,54.5059,53.9346,53.2861,51.9592,50.2894,48.5362,46.6883,44.9127,43.0748,40.9473,38.9156
FFA-W2-152_298,29.1626,32.4991,35.6493,38.6088,41.1282,43.5162,45.7783,47.7359,49.6045,51.7108,53.7712,55.9558,58.2386,60.5973,62.6966,63.3067,61.845,59.6011,57.5857,55.7334,54.7451,54.2415,53.4467,51.8798,50.2073,48.4505,46.5915,44.7997,42.9385,40.776,38.7028
FFA-W2-152_299,30.7307,33.961,37.0107,39.8765,42.3178,44.6345,46.8342,48.7501,50.6124,52.7676,54.883,57.0846,59.3625,61.7336,63.4764,63.4308,61.3564,59.1839,57.2358,55.5425,54.784,54.2935,53.3713,51.6817,50.0028,48.2386,46.3687,44.5643,42.6873,40.5017,38.4012
FFA-W2-152_300,29.5903,32.8977,36.0203,38.954,41.4517,43.8197,46.0641,48.0091,49.8738,51.9911,54.0669,56.2576,58.5392,60.9016,62.934,63.3582,61.7027,59.4675,57.4464,55.5799,54.5826,54.1241,53.3864,51.8666,50.1936,48.4378,46.5832,44.7985,42.9473,40.7985,38.7399
FFA-W2-210_1,23.2417,26.9895,30.5336,33.8662,36.7034,39.3891,41.9248,44.0999,46.1173,48.2235,50.1232,52.1431,54.3747,56.7203,58.9005,61.1299,62.2395,61.4648,59.4911,57.8904,56.7162,55.3774,53.5717,51.7328,50.0436,48.248,46.3018,44.3798,42.3397,39.9239,37.5762
FFA-W2-210_2,24.185,27.8649,31.343,34.6121,37.3941,40.0272,42.5132,44.647,46.6297,48.7162,50.6277,52.6788,54.9319,57.2824,59.4732,61.6622,62.3608,61.1593,59.1338,57.4443,56.36,55.231,53.6266,51.8083,50.129,48.3481,46.4273,44.5407,42.5485,40.2009,37.9281
FFA-W2-210_3,24.8905,28.5234,31.9573,35.1854,37.9334,40.5355,42.9943,45.1067,47.074,49.1577,51.0861,53.1595,55.4199,57.7654,59.9581,62.051,62.4681,61.0207,59.1057,57.5889,56.4792,55.1949,53.4291,51.6146,49.9272,48.125,46.1727,44.2479,42.2086,39.7979,37.4579
FFA-W2-210_4,27.6527,31.098,34.3539,37.4153,40.0236,42.4971,44.8401,46.8623,48.7699,50.8623,52.8723,55.022,57.2958,59.6341,61.8063,63.0957,62.4395,60.4165,58.81,57.5331,56.3468,54.7612,52.9786,51.1773,49.4622,47.6114,45.5954,43.5999,41.4785,38.9626,36.513
FFA-W2-210_5,25.5753,29.1606,32.5489,35.7339,38.4453,41.0131,43.4405,45.5276,47.4758,49.555,51.5,53.5952,55.8636,58.2085,60.4112,62.3575,62.5057,60.8263,58.9431,57.4576,56.3789,55.1237,53.3765,51.5698,49.882,48.0777,46.124,44.1997,42.1625,39.7561,37.4215
FFA-W2-210_6,25.4705,29.0605,32.4524,35.6394,38.3511,40.9178,43.3424,45.4258,47.3691,49.4415,51.3805,53.4735,55.7454,58.0962,60.3035,62.2776,62.45,60.7458,58.7237,56.975,55.9461,54.9979,53.6385,51.84,50.1656,48.3937,46.4916,44.6333,42.6805,40.3894,38.1789
FFA-W2-210_7,25.2202,28.8295,32.2404,35.4465,38.1755,40.7594,43.2012,45.2995,47.2557,49.3351,51.2705,53.3549,55.6207,57.9674,60.1662,62.1955,62.4785,60.9017,58.9718,57.424,56.3552,55.1569,53.4543,51.6456,49.9616,48.1655,46.2236,44.3131,42.2926,39.9084,37.5971
FFA-W2-210_8,26.5215,30.0415,33.3674,36.4934,39.1548,41.6762,44.0612,46.1145,48.0391,50.1177,52.09,54.2135,56.4889,58.8328,61.036,62.7174,62.4973,60.5661,58.7323,57.2996,56.2598,55.0288,53.2952,51.4964,49.8065,47.9977,46.0401,44.1137,42.0761,39.6709,37.3381
FFA-W2-210_9,24.6889,28.3416,31.7959,35.0452,37.8131,40.4357,42.915,45.0455,47.0287,49.1231,51.05,53.1132,55.3624,57.6982,59.879,61.9997,62.5181,61.215,59.4471,58.0268,56.7364,55.073,53.2221,51.3951,49.6864,47.849,45.8431,43.851,41.7262,39.199,36.7338
FFA-W2-210_10,22.7221,26.5051,30.0826,33.4466,36.3101,39.0202,41.578,43.771,45.8027,47.9167,49.8096,51.8135,54.035,56.3818,58.5621,60.81,62.1173,61.5309,59.5635,57.8878,56.7173,55.4322,53.6707,51.8248,50.1376,48.351,46.4182,44.5118,42.4903,40.0987,37.7764
FFA-W2-210_11,25.5549,29.1397,32.5266,35.7093,38.4176,40.9816,43.404,45.486,47.4289,49.5027,51.4448,53.5405,55.8123,58.1617,60.3688,62.3217,62.4648,60.7467,58.7593,57.0812,56.0672,55.0527,53.5652,51.765,50.0879,48.3081,46.3933,44.5187,42.545,40.2252,37.9837
FFA-W2-210_12,25.7844,29.3602,32.7408,35.9203,38.6288,41.1957,43.624,45.7134,47.6655,49.7519,51.7046,53.8024,56.0651,58.4008,60.5971,62.489,62.5812,60.9203,59.219,57.8518,56.5911,54.9466,53.1229,51.3082,49.5977,47.754,45.7421,43.7461,41.6193,39.0923,36.6289
FFA-W2-210_13,25.9086,29.4706,32.8364,36,38.6931,41.2438,43.6552,45.7295,47.6682,49.7457,51.6996,53.8052,56.0772,58.4223,60.6284,62.4885,62.5055,60.7211,58.8399,57.3509,56.2999,55.0902,53.3727,51.57,49.8834,48.081,46.1315,44.2134,42.1849,39.7909,37.4699
FFA-W2-210_14,24.293,27.9651,31.4357,34.6975,37.4731,40.1,42.5802,44.709,46.6877,48.7719,50.685,52.7397,54.9951,57.3462,59.5386,61.7179,62.3692,61.1177,59.0841,57.3717,56.2953,55.2012,53.6445,51.8288,50.1509,48.3728,46.4569,44.5772,42.594,40.259,38.0001
FFA-W2-210_15,22.131,25.9571,29.5765,32.9811,35.8799,38.6237,41.2134,43.4331,45.4877,47.6177,49.5083,51.4942,53.6987,56.0401,58.2159,60.4746,61.9909,61.6279,59.7736,58.1241,56.9018,55.5069,53.6588,51.798,50.1035,48.3094,46.3646,44.441,42.3958,39.9701,37.6095
FFA-W2-210_16,26.6685,30.1776,33.4927,36.6082,39.2603,41.7726,44.1487,46.1947,48.1136,50.1908,52.167,54.2952,56.5729,58.9184,61.1215,62.756,62.4708,60.486,58.6129,57.1186,56.1275,55.0095,53.3581,51.5628,49.8778,48.0788,46.1373,44.2314,42.2202,39.8508,37.5565
FFA-W2-210_17,25.8701,29.4338,32.801,35.9654,38.6586,41.2089,43.6195,45.6925,47.6296,49.7047,51.6565,53.7616,56.0349,58.3821,60.5901,62.461,62.4865,60.6912,58.7597,57.1834,56.1698,55.0726,53.4598,51.6597,49.9783,48.1875,46.2559,44.3605,42.3609,40.0062,37.7272
FFA-W2-210_18,27.5473,30.9967,34.2553,37.3179,39.9259,42.3976,44.7375,46.7557,48.6584,50.7442,52.7499,54.9005,57.1795,59.5237,61.7048,63.0299,62.3893,60.2896,58.5086,57.1371,56.1405,54.9305,53.2069,51.4136,49.7205,47.9065,45.9448,44.0161,41.9777,39.5729,37.241
FFA-W2-210_19,27.5033,30.9577,34.2218,37.2906,39.9045,42.3828,44.7296,46.7543,48.6625,50.7515,52.7564,54.9038,57.1793,59.5195,61.6983,63.0431,62.4403,60.4012,58.7287,57.4357,56.3149,54.8428,53.0604,51.2616,49.5547,47.7168,45.7193,43.746,41.6518,39.172,36.7605
FFA-W2-210_20,23.3792,27.1211,30.6604,33.9898,36.8252,39.5104,42.0467,44.2233,46.2427,48.3524,50.2565,52.2792,54.5086,56.848,59.0228,61.2419,62.3039,61.5058,59.6136,58.1037,56.8505,55.3072,53.4284,51.5859,49.8856,48.0693,46.092,44.1312,42.0422,39.56,37.1406
FFA-W2-210_21,25.3491,28.9524,32.3585,35.5612,38.2885,40.8721,43.3148,45.415,47.3741,49.4585,51.3992,53.4858,55.7483,58.0891,60.2842,62.283,62.53,60.959,59.1449,57.7283,56.5576,55.0996,53.2743,51.4606,49.7627,47.9408,45.9597,44.0002,41.9182,39.4506,37.05
FFA-W2-210_22,26.0046,29.5612,32.9223,36.082,38.7724,41.3211,43.7314,45.8053,47.7446,49.8247,51.7821,53.8898,56.1603,58.5028,60.7066,62.5402,62.5278,60.7431,58.9234,57.5082,56.4061,55.0643,53.2771,51.472,49.7784,47.9627,45.9929,44.0496,41.9896,39.5531,37.1865
FFA-W2-210_23,21.7048,25.5707,29.2306,32.6761,35.6119,38.3926,41.0181,43.2687,45.3505,47.5025,49.3972,51.3682,53.55,55.8737,58.0347,60.2861,61.9452,61.7747,60.1319,58.5541,57.167,55.423,53.493,51.6106,49.8928,48.0664,46.0734,44.088,41.9631,39.4269,36.9454
FFA-W2-210_24,25.9116,29.4749,32.8425,36.0085,38.7042,41.2581,43.6732,45.751,47.6933,49.774,51.729,53.8336,56.103,58.445,60.6481,62.507,62.5321,60.7778,58.9636,57.553,56.4362,55.0668,53.2697,51.4632,49.7685,47.9508,45.9778,44.0303,41.9646,39.5202,37.1452
FFA-W2-210_25,24.7887,28.4321,31.8769,35.1167,37.8757,40.4894,42.96,45.083,47.0597,49.1502,51.0784,53.1464,55.4003,57.7397,59.9253,62.0322,62.5031,61.138,59.3207,57.891,56.6697,55.1288,53.2846,51.4626,49.7615,47.936,45.9479,43.978,41.8814,39.3926,36.9687
FFA-W2-210_26,24.417,28.0862,31.5557,34.8188,37.5977,40.2299,42.7174,44.8541,46.8415,48.9357,50.8563,52.9124,55.161,57.5009,59.6837,61.8415,62.462,61.2352,59.3905,57.9385,56.7125,55.1797,53.3265,51.4999,49.7999,47.9776,45.9934,44.0273,41.9344,39.4497,37.0295
FFA-W2-210_27,28.1839,31.5889,34.8051,37.8275,40.4012,42.8409,45.1513,47.1468,49.0362,51.1292,53.1568,55.3223,57.603,59.9505,62.1094,63.1742,62.2364,60.0779,58.2773,56.8797,55.9601,54.8758,53.2274,51.4386,49.7486,47.9425,45.9951,44.0861,42.0735,39.7042,37.41
FFA-W2-210_28,25.3429,28.9476,32.3555,35.5601,38.2894,40.8752,43.3202,45.4226,47.3837,49.4697,51.4107,53.4963,55.7572,58.0962,60.2895,62.2892,62.543,60.9886,59.2057,57.8055,56.5987,55.0627,53.232,51.4164,49.7143,47.8853,45.8936,43.9211,41.8226,39.3326,36.9082
FFA-W2-210_29,25.5969,29.1832,32.5733,35.7608,38.4753,41.0471,43.479,45.5707,47.5236,49.6072,51.5543,53.6484,55.9131,58.2532,60.4516,62.3914,62.5439,60.9001,59.1099,57.7123,56.5388,55.0613,53.2389,51.4272,49.7276,47.9021,45.9165,43.9522,41.8648,39.3903,36.9828
FFA-W2-210_30,28.797,32.1605,35.3373,38.3232,40.8663,43.278,45.5638,47.5412,49.423,51.5285,53.5782,55.7551,58.0344,60.3843,62.5143,63.3015,62.0667,59.9471,58.2102,56.9012,55.976,54.8219,53.1226,51.3332,49.637,47.8205,45.8594,43.9348,41.9036,39.5097,37.1895
FFA-W2-210_31,25.4627,29.0538,32.4467,35.635,38.348,40.9163,43.3426,45.4277,47.3728,49.4467,51.3862,53.479,55.75,58.0998,60.3058,62.2813,62.4599,60.7696,58.7739,57.0826,56.0636,55.0546,53.5812,51.7805,50.1038,48.3254,46.4125,44.5401,42.569,40.2527,38.0149
FFA-W2-210_32,28.2121,31.6152,34.8295,37.8502,40.4224,42.8607,45.1699,47.1644,49.0534,51.1468,53.1754,55.3415,57.6222,59.9698,62.1275,63.1802,62.2286,60.0696,58.2692,56.8719,55.9546,54.8732,53.2265,51.4379,49.7479,47.9419,45.9947,44.0861,42.074,39.7054,37.4121
FFA-W2-210_33,22.9803,26.7463,30.3079,33.6573,36.5086,39.2076,41.7557,43.941,45.9666,48.0778,49.9744,51.9861,54.212,56.5572,58.7363,60.9745,62.1866,61.5131,59.552,57.9361,56.7528,55.4076,53.5966,51.7532,50.0634,48.2689,46.324,44.403,42.3634,39.9477,37.5996
FFA-W2-210_34,22.5733,26.3712,29.9643,33.3447,36.2235,38.9494,41.5232,43.7303,45.775,47.8997,49.7952,51.7934,54.0053,56.3434,58.5157,60.7604,62.1282,61.6284,59.7702,58.2058,56.9437,55.4201,53.5267,51.6704,49.9698,48.1606,46.1927,44.2414,42.162,39.6907,37.2815
FFA-W2-210_35,25.3283,28.9311,32.3363,35.5373,38.2624,40.8433,43.2827,45.3797,47.3354,49.4166,51.3556,53.4428,55.708,58.0525,60.2507,62.2554,62.5015,60.9073,59.0256,57.5457,56.4434,55.1466,53.3746,51.5645,49.8753,48.0688,46.1109,44.1805,42.135,39.717,37.3695
FFA-W2-210_36,27.481,30.9349,34.1978,37.2646,39.8759,42.3509,44.6936,46.7141,48.618,50.7031,52.7066,54.8555,57.1345,59.4786,61.6617,63.0121,62.4,60.3073,58.523,57.1473,56.1479,54.9367,53.2126,51.4191,49.7262,47.9125,45.9511,44.0226,41.9842,39.5794,37.2475
FFA-W2-210_37,29.326,32.6528,35.7946,38.7472,41.2622,43.6476,45.9093,47.8689,49.743,51.8594,53.9278,56.1137,58.393,60.748,62.8224,63.3708,61.8797,59.7573,57.9866,56.6374,55.7951,54.778,53.1621,51.3758,49.6836,47.877,45.9331,44.031,42.0289,39.6743,37.3954
FFA-W2-210_38,27.5403,30.994,34.2579,37.3273,39.9423,42.4224,44.7715,46.7985,48.7093,50.8012,52.8074,54.9538,57.2265,59.5635,61.7385,63.0717,62.468,60.4671,58.8766,57.5922,56.3739,54.7483,52.9625,51.1593,49.4418,47.5868,45.5644,43.5608,41.4292,38.8993,36.4349
FFA-W2-210_39,23.8747,27.5791,31.0817,34.3752,37.1792,39.8341,42.3417,44.494,46.493,48.5903,50.4996,52.5396,54.7827,57.1274,59.31,61.5133,62.3581,61.3266,59.3818,57.8411,56.6712,55.3006,53.4805,51.6505,49.9598,48.1566,46.2,44.2667,42.2139,39.7824,37.4186
FFA-W2-210_40,27.3751,30.8424,34.1198,37.2026,39.8297,42.3215,44.6818,46.7182,48.6356,50.7282,52.7287,54.8688,57.1379,59.4712,61.648,63.0453,62.5257,60.5831,59.0568,57.7401,56.4183,54.6878,52.895,51.0861,49.3593,47.4897,45.4456,43.4151,41.2499,38.675,36.1628
FFA-W2-210_41,23.9572,27.6596,31.1614,34.4553,37.2608,39.9182,42.4292,44.5853,46.5882,48.6901,50.603,52.6437,54.8828,57.2209,59.3979,61.5934,62.4116,61.3823,59.5338,58.0678,56.8021,55.2049,53.3381,51.5032,49.7999,47.9748,45.9854,44.0113,41.9071,39.4059,36.9671
FFA-W2-210_42,23.4327,27.1713,30.7076,34.0343,36.8675,39.5508,42.0855,44.2608,46.2792,48.3887,50.2937,52.3179,54.5477,56.8863,59.0606,61.2771,62.3184,61.503,59.6208,58.1196,56.8566,55.2881,53.4088,51.5664,49.8647,48.0458,46.0646,44.0992,42.0044,39.5145,37.0869
FFA-W2-210_43,28.4062,31.7969,34.9997,38.0101,40.5742,43.0055,45.3091,47.3,49.1886,51.2874,53.3232,55.4923,57.7713,60.1179,62.2653,63.2351,62.2017,60.08,58.3586,57.0593,56.0807,54.8429,53.1079,51.3164,49.6178,47.7958,45.825,43.8872,41.8391,39.4221,37.0775
FFA-W2-210_44,24.1765,27.8636,31.3506,34.6306,37.4243,40.0706,42.5713,44.7191,46.7154,48.8143,50.7309,52.7786,55.0216,57.3597,59.5384,61.7191,62.4433,61.3237,59.4901,58.0365,56.7744,55.176,53.3147,51.4829,49.7794,47.9527,45.9613,43.9854,41.8797,39.3769,36.9368
FFA-W2-210_45,29.0144,32.3622,35.5236,38.4945,41.0246,43.4236,45.6971,47.6648,49.541,51.649,53.706,55.8875,58.1681,60.522,62.6354,63.3195,61.9633,59.8084,57.9882,56.5513,55.7244,54.7825,53.2461,51.4615,49.7739,47.9764,46.0454,44.1589,42.176,39.8471,37.5957
FFA-W2-210_46,28.4372,31.8256,35.0262,38.0345,40.5966,43.0261,45.3279,47.3174,49.2051,51.3041,53.3411,55.5109,57.7901,60.1372,62.2835,63.239,62.1881,60.0616,58.3303,57.022,56.0569,54.8459,53.1211,51.3302,49.6328,47.8131,45.8459,43.9127,41.8702,39.461,37.1245
FFA-W2-210_47,25.9548,29.5164,32.8827,36.0479,38.7434,41.2976,43.7134,45.7923,47.7359,49.8185,51.7753,53.8803,56.148,58.4877,60.6888,62.5358,62.5509,60.8065,59.0405,57.6634,56.4975,55.0173,53.2024,51.3939,49.693,47.8648,45.8762,43.9094,41.8197,39.3429,36.9333
FFA-W2-210_48,22.5791,26.3727,29.9606,33.3347,36.2071,38.9257,41.4917,43.6915,45.7292,47.8473,49.7398,51.7391,53.9564,56.3016,58.4804,60.731,62.0913,61.5621,59.6245,57.9661,56.7791,55.4536,53.6568,51.8069,50.1174,48.3276,46.3896,44.4761,42.445,40.04,37.7028
FFA-W2-210_49,21.8681,25.7107,29.3455,32.7641,35.6742,38.4282,41.0266,43.253,45.3129,47.4456,49.333,51.3116,53.5116,55.8552,58.034,60.3003,61.9003,61.6154,59.7682,58.0412,56.84,55.5326,53.7544,51.8918,50.2009,48.4175,46.4892,44.5861,42.5664,40.1752,37.8516
FFA-W2-210_50,23.2232,26.9787,30.5318,33.8748,36.7226,39.42,41.9681,44.1548,46.1829,48.2987,50.2022,52.2187,54.4413,56.7761,58.9462,61.1675,62.2972,61.5796,59.738,58.2412,56.9275,55.2649,53.3769,51.5279,49.8203,47.9936,46.0005,44.0196,41.9048,39.3869,36.9289
FFA-W2-210_51,28.669,32.04,35.2234,38.2147,40.7615,43.1758,45.4627,47.4397,49.3189,51.4182,53.4625,55.6383,57.9202,60.2724,62.4109,63.2543,62.0585,59.8702,57.9999,56.4654,55.6375,54.7682,53.3382,51.5552,49.8719,48.0837,46.1661,44.296,42.3334,40.0319,37.8097
FFA-W2-210_52,24.7881,28.427,31.8663,35.099,37.8505,40.4553,42.9161,45.0296,46.9971,49.0793,51.0043,53.0749,55.3357,57.6836,59.8773,61.989,62.442,61.0148,59.0526,57.4632,56.3844,55.197,53.51,51.6971,50.0145,48.2228,46.2865,44.3818,42.3679,39.9916,37.6885
FFA-W2-210_53,27.2215,30.694,33.9748,37.0587,39.6848,42.1738,44.5297,46.5607,48.4715,50.5556,52.5507,54.6925,56.9696,59.312,61.5011,62.948,62.4515,60.4109,58.6521,57.3009,56.2504,54.9433,53.1787,51.3821,49.6854,47.8645,45.8911,43.9469,41.8884,39.456,37.0947
FFA-W2-210_54,26.8226,30.3207,33.6251,36.7304,39.3736,41.8773,44.2454,46.2848,48.199,50.2757,52.2564,54.3892,56.6684,59.0148,61.2163,62.7999,62.4489,60.4201,58.5267,56.989,56.0274,54.9782,53.3932,51.6006,49.9179,48.1247,46.1926,44.2994,42.3044,39.9573,37.6869
